brand,model,model_year,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,years_used,capacity,horsepower,cylinder_count,mileage_per_year,mileage_sqrt,mileage_with_age,mileage_per_year_with_age,mileage_brand,mileage,brand_category,log_price,power_to_weight_ratio,brand_frequency,model_frequency,brand_target_enc,model_target_enc,mileage_per_year_sqrt,mileage_times_age,mileage_sqrt_times_age,horsepower_times_cylinder_count,capacity_mileage_interaction,age_squared,mileage_binned,log_mileage,log_capacity,capacity_binned,horsepower_binned,age_binned,trans_num,brand_enc
GMC,Yukon XL Denali,2018,Gasoline,Automatic,white,gray,0,1,51000.0,6.0,6.2,420.0,8.0,7602.833333333333,213.5813662284236,51231.86349206349,8538.643915343915,77785.79120879121,45617,economy,10.839600519357369,67.74193548387096,89,5,35812.77528089887,55477.4,87.19422763769018,273702.0,273702.0,3360.0,1324.2044706162264,36.0,Low,10.728057654456492,1.9740810260220096,6.0,400.0,3.0,1.0,0.0
Chevrolet,Suburban LT,2018,Gasoline,Automatic,gray,black,0,1,34500.0,6.0,5.3,355.0,8.0,12577.666666666666,274.7107569790452,51231.86349206349,8538.643915343915,71292.81506849315,75466,economy,10.448743588106623,66.9811320754717,287,9,36862.9094076655,33988.22222222222,112.1501969087289,452796.0,452796.0,2840.0,1455.9670119889395,36.0,Medium,11.231450753594432,1.840549633397487,6.0,400.0,3.0,1.0,0.0
Maserati,Levante GTS,2021,Gasoline,Automatic,black,red,1,1,84645.0,3.0,3.8,331.5158054711246,8.0,6504.333333333333,139.68894014917572,28360.137142857144,9453.379047619048,35974.617647058825,19513,luxury,11.346233133048466,87.24100143976965,33,1,55324.93939393939,84645.0,80.64944719794013,58539.0,58539.0,2652.126443768997,530.8179725668678,9.0,Low,9.878887435667895,1.5686159179138452,4.0,300.0,3.0,1.0,1.0
Subaru,Outback Limited,2021,Gasoline,Variator,black,black,0,0,33531.0,3.0,2.5,331.5158054711246,5.778607628700987,5212.0,125.04399225872469,28360.137142857144,9453.379047619048,75869.890625,15636,economy,10.420255485757748,132.60632218844984,64,2,21495.15625,30915.5,72.19418259112018,46908.0,46908.0,1915.6997625303932,312.6099806468117,9.0,Low,9.65739517984351,1.252762968495368,2.0,300.0,3.0,1.0,0.0
Mercedes-Benz,S-Class S 450,2018,Gasoline,Automatic,black,black,0,1,40888.0,6.0,3.0,362.0,6.0,11600.0,263.8181191654584,51231.86349206349,8538.643915343915,55646.61587301587,69600,luxury,10.61861635720246,120.66666666666667,311,1,50615.3922829582,40888.0,107.70329614269008,417600.0,417600.0,2172.0,791.4543574963752,36.0,Medium,11.150534214035387,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Mercedes-Benz,GL-Class GL 450,2011,Gasoline,Automatic,white,other,0,1,16500.0,13.0,4.7,335.0,8.0,10619.23076923077,371.550804063186,114793.08870967742,8830.237593052108,55646.61587301587,138050,luxury,9.711176264112805,71.27659574468085,311,4,50615.3922829582,12574.75,103.04965196074545,1794650.0,1794650.0,2680.0,1746.2887790969742,169.0,High,11.835378461084328,1.7404661748405046,4.0,300.0,15.0,1.0,1.0
Ford,F-250 Lariat,2017,Flex Fuel,Automatic,gray,black,0,1,35900.0,7.0,6.2,385.0,8.0,18895.571428571428,363.6880531444496,69980.33204633204,9997.19029233315,72295.46113989638,132269,economy,10.488520429241628,62.096774193548384,373,14,34457.067024128686,48845.78571428572,137.46116334649372,925883.0,925883.0,3080.0,2254.865929495588,49.0,High,11.792600567020093,1.9740810260220096,6.0,400.0,9.0,1.0,0.0
Hyundai,Palisade Limited,2020,Gasoline,Automatic,silver,black,0,1,37700.0,4.0,3.8,291.0,6.0,11453.75,214.0443879198892,35051.801242236026,8762.950310559007,66143.98611111111,45815,economy,10.537441898283252,76.57894736842105,69,1,18434.434782608696,37700.0,107.02219395994459,183260.0,183260.0,1746.0,813.368674095579,16.0,Low,10.732388654073693,1.5686159179138452,4.0,300.0,3.0,1.0,0.0
Ford,F-150 XLT,2021,Gasoline,Automatic,gray,black,0,1,48459.0,3.0,3.5,400.0,6.0,8450.666666666666,159.2231138999611,28360.137142857144,9453.379047619048,72295.46113989638,25352,economy,10.788493994370516,114.28571428571429,373,24,34457.067024128686,36340.708333333336,91.92750767135301,76056.0,76056.0,2400.0,557.2808986498638,9.0,Low,10.140652345212592,1.5040773967762742,4.0,400.0,3.0,1.0,0.0
Mercedes-Benz,R-Class R 350 4MATIC,2008,Gasoline,Automatic,silver,black,0,1,8995.0,16.0,3.5,268.0,6.0,7500.0,346.41016151377545,109558.407079646,6847.400442477876,55646.61587301587,120000,luxury,9.104535313079204,76.57142857142857,311,1,50615.3922829582,8995.0,86.60254037844386,1920000.0,1920000.0,1608.0,1212.435565298214,256.0,High,11.695255355062795,1.5040773967762742,4.0,300.0,15.0,1.0,1.0
Chevrolet,Camaro 2SS,2018,Gasoline,Manual,gray,black,1,1,45000.0,6.0,6.2,455.0,8.0,12525.166666666666,274.13682715023896,51231.86349206349,8538.643915343915,71292.81506849315,75151,economy,10.714439990727769,73.38709677419355,287,17,36862.9094076655,38167.64705882353,111.91589103727257,450906.0,450906.0,3640.0,1699.6483283314815,36.0,Medium,11.227268008266776,1.9740810260220096,6.0,500.0,3.0,0.0,0.0
Jeep,Wrangler Sport,2016,Gasoline,Manual,red,black,0,1,23000.0,8.0,3.6,285.0,6.0,9267.375,272.2847773930816,77407.10820895522,9675.888526119405,66352.13986013985,74139,economy,10.043292972227004,79.16666666666667,143,17,31099.79020979021,21903.70588235294,96.26720625425878,593112.0,593112.0,1710.0,980.2251986150937,64.0,Medium,11.213710476704723,1.5260563034950492,4.0,300.0,9.0,0.0,0.0
Chevrolet,1500 Cheyenne,1994,Gasoline,Automatic,red,other,1,1,6000.0,30.0,3.686430639642011,331.5158054711246,5.778607628700987,5681.433333333333,412.84742944579415,101536.14285714286,3384.538095238095,71292.81506849315,170443,economy,8.699681400989514,89.92867027150092,287,1,36862.9094076655,6000.0,75.37528330516133,5113290.0,5113290.0,1915.6997625303932,1521.9334134064188,900.0,Very High,12.04616207600779,1.5446712350611704,4.0,300.0,27.0,1.0,0.0
Jaguar,XJ6 Vanden Plas,1995,Gasoline,Automatic,other,other,0,1,19000.0,29.0,3.686430639642011,331.5158054711246,5.778607628700987,2413.793103448276,264.5751311064591,108650.0,3746.551724137931,50592.936170212764,70000,luxury,9.852246888342531,89.92867027150092,47,1,32362.72340425532,19000.0,49.13036844405175,2030000.0,2030000.0,1915.6997625303932,975.3378697981528,841.0,Medium,11.156264806643742,1.5446712350611704,4.0,300.0,27.0,1.0,1.0
BMW,550 i xDrive,2012,Gasoline,Automatic,black,black,0,1,17800.0,12.0,4.4,400.0,8.0,5708.333333333333,261.72504656604804,98675.02836879432,8222.91903073286,57200.99733333333,68500,luxury,9.787009914477434,90.9090909090909,367,2,40750.226158038146,24550.0,75.55351304428758,822000.0,822000.0,3200.0,1151.5902048906114,144.0,Medium,11.134603622683905,1.6863989535702288,4.0,400.0,9.0,1.0,1.0
Lexus,GX 460 Luxury,2020,Gasoline,Automatic,white,other,0,0,51890.0,4.0,4.6,331.5158054711246,8.0,9341.5,193.30287116336373,35051.801242236026,8762.950310559007,78124.0981595092,37366,luxury,10.856900643712033,72.06865336328796,162,2,35573.88888888889,55445.0,96.65143558168187,149464.0,149464.0,2652.126443768997,889.1932073514731,16.0,Low,10.528543240958955,1.7227665977411035,4.0,300.0,3.0,1.0,1.0
Volkswagen,Jetta 1.4T SE,2017,Gasoline,Automatic,white,black,0,1,15995.0,7.0,1.4,150.0,4.0,8714.285714285714,246.9817807045694,69980.33204633204,9997.19029233315,65410.16949152543,61000,economy,9.680093969966707,107.14285714285715,56,2,21518.071428571428,14497.5,93.35033858688308,427000.0,427000.0,600.0,345.77449298639715,49.0,Medium,11.0186455364637,0.8754687373538999,2.0,326.40237324703344,9.0,1.0,0.0
Jeep,Grand Cherokee Limited,2022,Gasoline,Automatic,white,black,0,0,41599.0,2.0,3.6,331.5158054711246,6.0,6025.0,109.77249200050076,15360.254237288136,7680.127118644068,66352.13986013985,12050,economy,10.635855446249357,92.08772374197906,143,8,31099.79020979021,24289.125,77.62087348130012,24100.0,24100.0,1989.0948328267477,395.1809712018028,4.0,Low,9.396902923027392,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
Jaguar,XK8 Base,2001,Gasoline,Tiptronic,green,white,1,1,9875.0,23.0,4.0,290.0,8.0,6521.739130434783,387.2983346207417,114737.4705882353,4988.58567774936,50592.936170212764,150000,luxury,9.19786285046507,72.5,47,4,32362.72340425532,11911.25,80.75728530872483,3450000.0,3450000.0,2320.0,1549.1933384829667,529.0,High,11.918397239722838,1.6094379124341003,4.0,300.0,21.0,1.0,1.0
Porsche,Macan S,2016,Gasoline,Automatic,gray,gray,1,1,41500.0,8.0,3.0,340.0,6.0,5775.0,214.9418526020468,77407.10820895522,9675.888526119405,43569.80099502488,46200,luxury,10.63347280231402,113.33333333333333,189,12,76482.62962962964,45019.416666666664,75.99342076785332,369600.0,369600.0,2040.0,644.8255578061404,64.0,Low,10.740756721857226,1.3862943611198906,2.0,300.0,9.0,1.0,1.0
Mercedes-Benz,E-Class E 350,2014,Gasoline,Automatic,silver,black,0,1,15500.0,10.0,3.5,302.0,6.0,8800.0,296.6479394838265,87789.31491712708,8778.931491712709,55646.61587301587,88000,luxury,9.648659816955297,86.28571428571429,311,13,50615.3922829582,24172.76923076923,93.8083151964686,880000.0,880000.0,1812.0,1038.2677881933928,100.0,Medium,11.385103457032141,1.5040773967762742,4.0,300.0,9.0,1.0,1.0
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,Gasoline,Automatic,silver,black,0,1,30089.0,9.0,3.0,362.0,6.0,5222.222222222223,216.794833886788,82228.06140350878,9136.451267056533,55646.61587301587,47000,luxury,10.311948169624092,120.66666666666667,311,6,50615.3922829582,18564.333333333332,72.26494462892933,423000.0,423000.0,2172.0,650.3845016603641,81.0,Low,10.757924157061597,1.3862943611198906,2.0,400.0,9.0,1.0,1.0
Land,Rover Range Rover 3.0L Supercharged HSE,2017,Gasoline,Tiptronic,white,other,1,1,47000.0,7.0,3.0,380.0,6.0,7191.428571428572,224.36577279077127,69980.33204633204,9997.19029233315,57136.94615384616,50340,luxury,10.757924157061597,126.66666666666667,130,4,55764.06153846154,45487.25,84.80229107417188,352380.0,352380.0,2280.0,673.0973183723138,49.0,Medium,10.826575133410556,1.3862943611198906,2.0,400.0,9.0,1.0,1.0
Mercedes-Benz,E-Class E 350 4MATIC,2010,Gasoline,Automatic,black,black,0,1,13999.0,14.0,3.5,268.0,6.0,4842.857142857143,260.3843313258307,103192.29,7370.877857142857,55646.61587301587,67800,luxury,9.546812608597396,76.57142857142857,311,13,50615.3922829582,17414.76923076923,69.59063976467772,949200.0,949200.0,1608.0,911.3451596404075,196.0,Medium,11.124332223082254,1.5040773967762742,4.0,300.0,15.0,1.0,1.0
Dodge,Dakota Sport,2002,Gasoline,Manual,black,gray,1,1,5500.0,22.0,3.9,175.0,6.0,6818.181818181818,387.2983346207417,110260.75,5011.852272727272,88301.34444444445,150000,economy,8.612685172875459,44.871794871794876,89,2,29382.629213483146,5949.5,82.57228238447705,3300000.0,3300000.0,1050.0,1510.4635050208926,484.0,High,11.918397239722838,1.589235205116581,4.0,200.0,21.0,0.0,0.0
Chevrolet,Camaro ZL1,2018,Gasoline,Manual,black,black,1,1,54000.0,6.0,6.2,650.0,8.0,2250.0,116.1895003862225,51231.86349206349,8538.643915343915,71292.81506849315,13500,economy,10.896757843893464,104.83870967741935,287,3,36862.9094076655,92833.33333333333,47.43416490252569,81000.0,81000.0,5200.0,720.3749023945795,36.0,Low,9.510519035757246,1.9740810260220096,6.0,600.0,3.0,0.0,0.0
Hummer,H3 Base,2007,Gasoline,Automatic,white,black,0,1,12900.0,17.0,3.7,242.0,5.0,5985.294117647059,318.98275815473164,102237.85714285714,6013.991596638655,132629.1875,101750,economy,9.465060106725137,65.4054054054054,16,6,19618.0625,11915.833333333334,77.36468262487126,1729750.0,1729750.0,1210.0,1180.2362051725072,289.0,High,11.530283931266375,1.547562508716013,4.0,200.0,15.0,1.0,0.0
Honda,Odyssey EX-L,2022,Gasoline,Automatic,red,other,0,1,37950.0,2.0,3.5,280.0,6.0,9192.5,135.5912976558599,15360.254237288136,7680.127118644068,91255.77777777778,18385,economy,10.544051132937742,80.0,63,2,21959.031746031746,22825.0,95.87752604234217,36770.0,36770.0,1680.0,474.5695417955097,4.0,Low,9.8193447844237,1.5040773967762742,4.0,300.0,3.0,1.0,0.0
Nissan,350Z Touring,2008,Gasoline,Tiptronic,gray,other,1,1,13500.0,16.0,3.5,306.0,6.0,7718.75,351.4256678161116,109558.407079646,6847.400442477876,81856.62068965517,123500,economy,9.510519035757246,87.42857142857143,111,4,26324.36036036036,11800.0,87.85641695402789,1976000.0,1976000.0,1836.0,1229.9898373563906,256.0,High,11.724004532183379,1.5040773967762742,4.0,300.0,15.0,1.0,0.0
GMC,Savana 2500 Work Van,2017,Flex Fuel,Automatic,silver,silver,0,1,38000.0,7.0,6.0,342.0,8.0,16714.285714285714,342.0526275297414,69980.33204633204,9997.19029233315,77785.79120879121,117000,economy,10.545367754151744,57.0,89,2,35812.77528089887,35500.0,129.2837411057002,819000.0,819000.0,2736.0,2052.3157651784486,49.0,High,11.669937760751914,1.9459101490553132,6.0,300.0,9.0,1.0,0.0
Mercedes-Benz,E-Class E 350 4MATIC,2010,Gasoline,Automatic,gray,black,0,1,13600.0,14.0,3.5,268.0,6.0,6151.5,293.4637967450159,103192.29,7370.877857142857,55646.61587301587,86121,luxury,9.517898598432753,76.57142857142857,311,13,50615.3922829582,17414.76923076923,78.43149877440823,1205694.0,1205694.0,1608.0,1027.1232886075557,196.0,Medium,11.363520174617836,1.5040773967762742,4.0,300.0,15.0,1.0,1.0
Lexus,GX 460 Premium,2020,Gasoline,Automatic,white,black,0,1,45900.0,4.0,4.6,301.0,8.0,5616.5,149.8866238194723,35051.801242236026,8762.950310559007,78124.0981595092,22466,luxury,10.734242182303689,65.43478260869566,162,6,35573.88888888889,43091.666666666664,74.94331190973615,89864.0,89864.0,2408.0,689.4784695695726,16.0,Low,10.019802844917477,1.7227665977411035,4.0,300.0,3.0,1.0,1.0
Nissan,Titan XD SV,2017,Gasoline,Automatic,silver,black,0,1,23800.0,7.0,5.6,390.0,8.0,11428.57142857143,282.842712474619,69980.33204633204,9997.19029233315,81856.62068965517,80000,economy,10.077482875583607,69.64285714285715,111,2,26324.36036036036,35507.0,106.90449676496976,560000.0,560000.0,3120.0,1583.9191898578665,49.0,Medium,11.289794413577894,1.8870696490323797,6.0,400.0,9.0,1.0,0.0
Chrysler,300 Touring,2020,Gasoline,Tiptronic,white,white,0,1,28250.0,4.0,3.6,292.0,6.0,5788.0,152.15781281288187,35051.801242236026,8762.950310559007,82521.42857142857,23152,economy,10.248884134178171,81.11111111111111,28,4,13812.785714285714,16762.0,76.07890640644094,92608.0,92608.0,1752.0,547.7681261263748,16.0,Low,10.049879640751199,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
Dodge,Charger R/T,2006,Gasoline,Tiptronic,other,other,0,1,9200.0,18.0,5.7,350.0,8.0,5072.222222222223,302.15889859476255,112253.36363636365,6236.29797979798,88301.34444444445,91300,economy,9.12706745278236,61.40350877192982,89,4,29382.629213483146,20637.5,71.219535397405,1643400.0,1643400.0,2800.0,1722.3057219901466,324.0,Medium,11.421917019425596,1.9021075263969205,6.0,300.0,15.0,1.0,0.0
Nissan,Pathfinder SL,2020,Gasoline,Variator,black,black,0,1,28999.0,4.0,3.5,284.0,6.0,11250.0,212.1320343559643,35051.801242236026,8762.950310559007,81856.62068965517,45000,economy,10.275051108968611,81.14285714285714,111,3,26324.36036036036,18498.0,106.06601717798213,180000.0,180000.0,1704.0,742.462120245875,16.0,Low,10.714439990727769,1.5040773967762742,4.0,300.0,3.0,1.0,0.0
Ford,Explorer Platinum,2018,Gasoline,Automatic,gray,black,1,1,30510.0,6.0,3.5,331.5158054711246,6.0,12174.833333333334,270.27578507887085,51231.86349206349,8538.643915343915,72295.46113989638,73049,economy,10.32584255331256,94.71880156317846,373,3,34457.067024128686,35746.333333333336,110.3396272122275,438294.0,438294.0,1989.0948328267477,945.965247776048,36.0,Medium,11.198899417178845,1.5040773967762742,4.0,300.0,3.0,1.0,0.0
Nissan,Titan SV,2021,Gasoline,Automatic,black,black,0,1,38000.0,3.0,5.6,400.0,8.0,2416.6666666666665,85.14693182963201,28360.137142857144,9453.379047619048,81856.62068965517,7250,economy,10.545367754151744,71.42857142857143,111,3,26324.36036036036,41961.333333333336,49.15960401250875,21750.0,21750.0,3200.0,476.82281824593923,9.0,Low,8.888894669371593,1.8870696490323797,6.0,400.0,3.0,1.0,0.0
Jaguar,E-PACE S,2019,Gasoline,Automatic,black,black,0,1,29000.0,5.0,2.0,246.0,4.0,8800.0,209.76176963403032,45674.79797979798,9134.959595959595,50592.936170212764,44000,luxury,10.275085591132717,123.0,47,1,32362.72340425532,29000.0,93.8083151964686,220000.0,220000.0,984.0,419.52353926806063,25.0,Low,10.691967639914864,1.0986122886681098,2.0,200.0,3.0,1.0,1.0
Ford,F-150 FX4,2014,Gasoline,Automatic,black,black,0,1,26900.0,10.0,6.2,411.0,8.0,8550.0,292.4038303442689,87789.31491712708,8778.931491712709,72295.46113989638,85500,economy,10.199918739620156,66.29032258064515,373,1,34457.067024128686,26900.0,92.46621004453465,855000.0,855000.0,3288.0,1812.9037481344672,100.0,Medium,11.356283350762888,1.9740810260220096,6.0,400.0,9.0,1.0,0.0
GMC,Acadia Denali,2021,Gasoline,Automatic,other,black,0,1,43999.0,3.0,3.6,331.5158054711246,6.0,6027.666666666667,134.4730456262518,28360.137142857144,9453.379047619048,77785.79120879121,18083,economy,10.691944912900398,92.08772374197906,89,3,35812.77528089887,34071.666666666664,77.63804909106531,54249.0,54249.0,1989.0948328267477,484.1029642545065,9.0,Low,9.802782848414497,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
Lamborghini,Murcielago Base,2005,Gasoline,Manual,black,black,0,1,220000.0,19.0,6.2,571.0,2.0,1194.8947368421052,150.6751472539516,112124.98611111112,5901.315058479532,14405.384615384615,22703,luxury,12.301387370778713,92.09677419354838,22,2,237741.0909090909,239500.0,34.56724948332027,431357.0,431357.0,1142.0,934.1859129745,361.0,Low,10.030296399399823,1.9740810260220096,6.0,600.0,21.0,0.0,1.0
Chevrolet,Camaro 1LT,2011,Gasoline,Automatic,blue,black,0,1,10900.0,13.0,3.6,312.0,6.0,8538.461538461539,333.16662497915365,114793.08870967742,8830.237593052108,71292.81506849315,111000,economy,9.29660980712836,86.66666666666667,287,6,36862.9094076655,22199.833333333332,92.40379612581692,1443000.0,1443000.0,1872.0,1199.3998499249533,169.0,High,11.6172944892629,1.5260563034950492,4.0,300.0,15.0,1.0,0.0
GMC,Acadia SLT-2,2013,Gasoline,Automatic,white,other,0,1,14000.0,11.0,3.6,288.0,6.0,10454.545454545454,339.1164991562634,90750.0506329114,8250.004602991945,77785.79120879121,115000,economy,9.546884034617923,80.0,89,1,35812.77528089887,14000.0,102.24747162910901,1265000.0,1265000.0,1728.0,1220.8193969625481,121.0,High,11.652696102959753,1.5260563034950492,4.0,300.0,9.0,1.0,0.0
Chevrolet,Malibu Premier,2021,Gasoline,Automatic,white,black,0,1,28000.0,3.0,2.0,250.0,4.0,11133.333333333334,182.75666882497063,28360.137142857144,9453.379047619048,71292.81506849315,33400,economy,10.239995502805316,125.0,287,1,36862.9094076655,28000.0,105.5146119422961,100200.0,100200.0,1000.0,365.51333764994126,9.0,Low,10.416341118636355,1.0986122886681098,2.0,200.0,3.0,1.0,0.0
Toyota,Sequoia SR5,2007,Gasoline,Automatic,black,other,0,1,12500.0,17.0,4.7,273.0,8.0,8000.0,368.7817782917155,102237.85714285714,6013.991596638655,85355.04020100503,136000,economy,9.433563920090563,58.08510638297872,196,5,30128.44387755102,25904.6,89.44271909999159,2312000.0,2312000.0,2184.0,1733.274357971063,289.0,High,11.820417517632333,1.7404661748405046,4.0,300.0,15.0,1.0,0.0
Lexus,IS 350 F Sport,2021,Gasoline,Tiptronic,black,red,0,1,44000.0,3.0,3.5,311.0,6.0,8933.333333333334,163.707055437449,28360.137142857144,9453.379047619048,78124.0981595092,26800,luxury,10.691967639914864,88.85714285714286,162,2,35573.88888888889,45562.0,94.51631252505217,80400.0,80400.0,1866.0,572.9746940310714,9.0,Low,10.196194479235656,1.5040773967762742,4.0,300.0,3.0,1.0,1.0
Dodge,Challenger SRT8,2008,Gasoline,Automatic,silver,black,0,1,10500.0,16.0,6.1,425.0,8.0,15727.125,501.6313387339352,109558.407079646,6847.400442477876,88301.34444444445,251634,economy,9.259225769705994,69.67213114754098,89,3,29382.629213483146,18333.333333333332,125.40783468348378,4026144.0,4026144.0,3400.0,3059.9511662770046,256.0,,12.435734903831499,1.9600947840472698,6.0,400.0,15.0,1.0,0.0
Chrysler,300 Touring,2005,Gasoline,Automatic,blue,other,0,1,3500.0,19.0,3.5,250.0,6.0,6263.1578947368425,344.9637662132068,112124.98611111112,5901.315058479532,82521.42857142857,119000,economy,8.160803920954665,71.42857142857143,28,4,13812.785714285714,16762.0,79.14011558455574,2261000.0,2261000.0,1500.0,1207.3731817462237,361.0,High,11.686887175419702,1.5040773967762742,4.0,200.0,21.0,1.0,0.0
Cadillac,Escalade Sport Platinum,2021,Gasoline,Automatic,black,black,0,0,89000.0,3.0,6.2,331.5158054711246,8.0,9373.666666666666,167.69317219254933,28360.137142857144,9453.379047619048,71163.79439252337,28121,luxury,11.39640288460621,53.4702912050201,105,4,37238.31428571429,96486.75,96.81769810663062,84363.0,84363.0,2652.126443768997,1039.6976675938058,9.0,Low,10.244307467150762,1.9740810260220096,6.0,300.0,3.0,1.0,1.0
Chrysler,Town & Country Touring,2009,Gasoline,Automatic,blue,gray,0,1,7900.0,15.0,3.8,197.0,6.0,7400.0,333.16662497915365,102937.43055555556,6862.49537037037,82521.42857142857,111000,economy,8.974744612722734,51.8421052631579,28,2,13812.785714285714,8200.0,86.02325267042627,1665000.0,1665000.0,1182.0,1266.0331749207837,225.0,High,11.6172944892629,1.5686159179138452,4.0,200.0,15.0,1.0,0.0
Mazda,CX-5 Touring,2016,Gasoline,Automatic,blue,black,0,1,14311.0,8.0,2.5,331.5158054711246,4.0,14562.5,341.32096331752024,77407.10820895522,9675.888526119405,64679.890625,116500,economy,9.568853625188556,132.60632218844984,63,2,19487.571428571428,18055.5,120.6751838614717,932000.0,932000.0,1326.0632218844985,853.3024082938006,64.0,High,11.665655135642039,1.252762968495368,2.0,300.0,9.0,1.0,0.0
Acura,TL 3.2,2005,Gasoline,Automatic,black,gray,0,1,4900.0,19.0,3.2,270.0,6.0,10489.263157894737,446.4258057057186,112124.98611111112,5901.315058479532,74823.703125,199296,luxury,8.497194544909547,84.375,64,2,28034.078125,7450.0,102.41710383473425,3786624.0,3786624.0,1620.0,1428.5625782582995,361.0,Very High,12.202551453403197,1.4350845252893227,4.0,300.0,21.0,1.0,1.0
Chevrolet,Corvette Z06 w/2LZ,2023,Gasoline,Automatic,white,red,0,1,179000.0,1.0,5.5,670.0,8.0,202.0,14.212670403551895,5380.358407079646,5380.358407079646,71292.81506849315,202,economy,12.095146671399466,121.81818181818181,287,1,36862.9094076655,179000.0,14.212670403551895,202.0,202.0,5360.0,78.16968721953542,1.0,Low,5.313205979041787,1.8718021769015913,6.0,700.0,8.644137931034482,1.0,0.0
Volvo,XC40 T5 Momentum,2020,Gasoline,Automatic,white,other,0,0,26599.0,4.0,2.0,331.5158054711246,4.0,14134.0,237.7730009904405,35051.801242236026,8762.950310559007,77703.02631578948,56536,luxury,10.188666494769793,165.7579027355623,37,1,25674.837837837837,26599.0,118.88650049522023,226144.0,226144.0,1326.0632218844985,475.546001980881,16.0,Medium,10.942650570059175,1.0986122886681098,2.0,300.0,3.0,1.0,1.0
Chevrolet,Camaro 2SS,2016,Gasoline,Tiptronic,blue,black,0,1,32500.0,8.0,6.2,455.0,8.0,6200.0,222.71057451320087,77407.10820895522,9675.888526119405,71292.81506849315,49600,economy,10.389026137075234,73.38709677419355,287,17,36862.9094076655,38167.64705882353,78.74007874011811,396800.0,396800.0,3640.0,1380.8055619818454,64.0,Low,10.811766273800105,1.9740810260220096,6.0,500.0,9.0,1.0,0.0
Acura,TLX Type S PMC Edition,2023,Gasoline,Automatic,blue,white,0,1,65000.0,1.0,3.0,355.0,6.0,13600.0,116.619037896906,5380.358407079646,5380.358407079646,74823.703125,13600,luxury,11.082157933374816,118.33333333333333,64,1,28034.078125,65000.0,116.61903789690601,13600.0,13600.0,2130.0,349.857113690718,1.0,Low,9.517898598432753,1.3862943611198906,2.0,400.0,8.644137931034482,1.0,1.0
Volkswagen,Eos 2.0T,2007,Gasoline,Automatic,blue,white,0,1,10000.0,17.0,2.0,200.0,4.0,3511.764705882353,244.33583445741232,102237.85714285714,6013.991596638655,65410.16949152543,59700,economy,9.210440366976515,100.0,56,1,21518.071428571428,10000.0,59.260144328902484,1014900.0,1014900.0,800.0,488.67166891482464,289.0,Medium,10.997104049659168,1.0986122886681098,2.0,200.0,15.0,1.0,0.0
Dodge,Charger R/T Scat Pack,2018,Gasoline,Automatic,other,gray,0,1,44888.0,6.0,6.4,485.0,8.0,3166.6666666666665,137.84048752090223,51231.86349206349,8538.643915343915,88301.34444444445,19000,economy,10.71194805485153,75.78125,89,1,29382.629213483146,44888.0,56.27314338711377,114000.0,114000.0,3880.0,882.1791201337743,36.0,Low,9.852246888342531,2.0014800002101243,6.0,500.0,3.0,1.0,0.0
Chevrolet,Corvette Z06,2002,Gasoline,Manual,black,black,0,1,33999.0,22.0,5.7,405.0,8.0,786.3636363636364,131.52946437965906,110260.75,5011.852272727272,71292.81506849315,17300,economy,10.4341158035983,71.05263157894737,287,7,36862.9094076655,57021.28571428572,28.042176027613056,380600.0,380600.0,3240.0,749.7179469640566,484.0,Low,9.758519582283522,1.9021075263969205,6.0,400.0,21.0,0.0,0.0
Mercedes-Benz,CLA-Class CLA 250,2014,Gasoline,Automatic,gray,black,0,1,13500.0,10.0,2.0,208.0,4.0,9114.0,301.89402113986955,87789.31491712708,8778.931491712709,55646.61587301587,91140,luxury,9.510519035757246,104.0,311,8,50615.3922829582,16574.75,95.46727187890099,911400.0,911400.0,832.0,603.7880422797391,100.0,Medium,11.420163036888468,1.0986122886681098,2.0,200.0,9.0,1.0,1.0
BMW,M5 Base,2015,Gasoline,Automatic,gray,black,0,1,65000.0,9.0,4.4,560.0,8.0,3666.6666666666665,181.6590212458495,82228.06140350878,9136.451267056533,57200.99733333333,33000,luxury,11.082157933374816,127.27272727272727,367,13,40750.226158038146,53953.769230769234,60.55300708194983,297000.0,297000.0,4480.0,799.2996934817378,81.0,Low,10.404293143019792,1.6863989535702288,4.0,600.0,9.0,1.0,1.0
Jeep,Wrangler Unlimited Sport,2019,Gasoline,Tiptronic,gray,black,0,1,39799.0,5.0,3.6,285.0,6.0,10555.0,229.7281001532029,45674.79797979798,9134.959595959595,66352.13986013985,52775,economy,10.59162219127253,79.16666666666667,143,11,31099.79020979021,28014.727272727272,102.73752965688828,263875.0,263875.0,1710.0,827.0211605515304,25.0,Medium,10.873811820902707,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
